customer_id,customer_name,email,country,signup_date,customer_segment,lifetime_value
331,Tamara Arias,angelaburns@example.org,Colombia,2023-11-28,Basic,275.33
332,Jerry Brown,stephanie72@example.org,Suriname,2024-05-06,Standard,2118.43
333,Justin Delgado,acohen@example.net,Tajikistan,2024-01-07,Standard,2336.51
334,Christopher Cunningham,kellyhill@example.net,France,2023-04-21,Basic,292.74
335,Jim Newton,hdunn@example.net,Brazil,2023-07-15,Premium,2980.07
336,Joshua Ritter,wolfscott@example.org,Jamaica,2020-04-05,Standard,1888.01
337,Ronald Potter,nancy07@example.com,Guernsey,2024-03-28,Premium,11462.71
338,Angie Grimes,rowejoel@example.net,Namibia,2023-11-17,Basic,466.95
339,Shannon Bishop,imartin@example.org,Suriname,2024-07-29,Premium,750.69
340,Anthony Bell,candice25@example.net,French Guiana,2020-06-03,Basic,625.71
341,Derek Hodge,taylorkaren@example.com,Uruguay,2020-03-11,Premium,11849.33
342,Donald Rios,,Senegal,2022-09-30,Basic,130.23
343,Jenna Thomas,courtney67@example.org,North Macedonia,2020-06-21,Basic,735.34
344,Patricia Powell,heather57@example.com,Greece,2022-01-14,Standard,597.63
345,Sheila Boone,simonstephen@example.net,Qatar,2023-07-01,Basic,522.77
346,Arthur Ferguson,tammysummers@example.com,Ethiopia,2020-04-22,Basic,475.63
347,Drew Kelley,ashleewashington@example.com,Uganda,2022-04-08,Basic,725.17
348,Amber Garcia,ksmith@example.com,Korea,2024-10-05,Standard,2273.35
349,Tyler Harris,nicoleturner@example.com,Bermuda,2020-11-04,Standard,1493.12
350,Danielle Watson,brettgarrett@example.net,Reunion,2020-02-05,Premium,13493.48
351,Jessica Davis,smiththomas@example.org,Nauru,2021-08-19,Standard,2890.22
352,Michael Smith,lisa62@example.com,Barbados,2022-03-03,Premium,9961.08
353,Brandon Shaffer,edwardsnicole@example.org,Hong Kong,2020-07-20,Standard,1576.89
354,Nicole Anderson,caseyelliott@example.net,Pakistan,2020-07-18,Standard,2117.29
355,Gregory Lewis,samanthajensen@example.com,Tokelau,2024-09-17,Standard,1099.48
356,Steven Taylor,lawrencepatrick@example.com,Germany,2020-04-29,Standard,2179.54
357,Danielle Newman,angelagreene@example.net,Finland,2021-03-27,Basic,278.67
358,Melissa Abbott,jamie98@example.org,San Marino,2020-10-13,Basic,551.93
359,Matthew Bowers,troyrodriguez@example.com,Northern Mariana Islands,2021-01-30,Standard,1603.68
360,Kelsey Levine,sarah26@example.net,Italy,2023-11-17,Standard,2874.89
361,Michael Farmer,smithcarlos@example.com,Cuba,2022-08-10,Basic,378.75
362,Antonio Mccormick,courtney86@example.com,Reunion,2024-08-17,Premium,2823.98
363,Martin Medina,joshuacollins@example.net,Uruguay,2024-08-21,Premium,4025.52
364,Robert Herrera,wwillis@example.net,Pitcairn Islands,2023-11-13,Premium,12720.91
365,Emily Kim,brianmiller@example.com,Brazil,2021-06-18,Standard,1242.87
366,Lee Parker,davidzimmerman@example.net,Algeria,2022-12-08,Standard,1713.51
367,Troy Mills,gary24@example.net,Turks and Caicos Islands,2022-09-29,Basic,739.79
368,Steven Rogers,enelson@example.com,Rwanda,2022-08-31,Standard,721.65
369,Lori Crawford,brian92@example.com,Cayman Islands,2021-01-28,Standard,190.89
370,Brian Berry,perezwilliam@example.org,Togo,2024-08-22,Basic,615.36
371,Dana Ruiz,lmora@example.org,Micronesia,2022-11-24,Basic,315.24
372,Michelle Rios,marcbutler@example.net,Ghana,2024-08-07,Standard,311.89
373,Blake Watson,whitelinda@example.org,Zimbabwe,2024-08-05,Standard,2544.31
374,Shawn Cline,mark87@example.org,Heard Island and McDonald Islands,2024-01-10,Standard,1075.15
375,Justin Torres,stevenvargas@example.com,Sierra Leone,2024-09-24,Premium,12237.3
376,Morgan Payne,edwardrandolph@example.org,Djibouti,2022-08-05,Premium,3284.62
377,Makayla Steele,tapiaaaron@example.net,Honduras,2023-05-22,Basic,344.5
378,Monica Garcia,robertwoodward@example.org,Rwanda,2023-02-23,Standard,605.81
379,Andrew Hall,xhaynes@example.com,San Marino,2023-08-12,Standard,1041.57
380,Brendan Anderson,kjones@example.org,Jordan,2024-02-28,Basic,747.54
381,Bianca Carter,sara65@example.com,Korea,2022-04-25,Standard,1592.08
382,Benjamin Harris,moorefrank@example.com,Germany,2022-11-05,Basic,338.64
383,Joshua Oconnell,shannonford@example.org,Bermuda,2021-12-17,Basic,654.37
384,Michael Mckenzie,lewismelissa@example.org,Bermuda,2022-01-02,Standard,2064.75
385,Tracy Foster,byrdjorge@example.org,Antarctica (the territory South of 60 deg S),2022-01-24,Standard,1321.14
386,Sarah Hawkins,codygarcia@example.org,British Virgin Islands,2023-11-14,Basic,209.15
387,Ronald Haas,jamesmorales@example.net,Norfolk Island,2023-09-11,Basic,621.32
388,Angela Willis,johnsoncaleb@example.net,Kenya,2020-06-07,Basic,332.22
389,Anna Boone,david70@example.org,Uzbekistan,2022-01-13,Premium,7305.48
390,Samantha Foster,reyesronald@example.com,Croatia,2022-07-19,Basic,344.91
391,Denise Griffin,austinharvey@example.org,Oman,2021-04-10,Standard,1865.33
392,Jason Pierce,millerpatrick@example.com,Cook Islands,2023-06-03,Premium,14594.78
393,Rebecca Wright,mayokimberly@example.com,Lesotho,2023-03-15,Standard,1763.21
394,Kari Durham,paul20@example.com,Nepal,2020-09-10,Standard,283.4
395,Steven Osborne,stokesthomas@example.com,Seychelles,2020-12-09,Premium,9436.51
396,Crystal Moore,dianeadams@example.net,Azerbaijan,2024-01-16,Standard,1342.3
397,Theresa Johnston,lkelly@example.org,Dominica,2021-11-26,Basic,364
398,Renee Wolfe,warnermichael@example.net,Mongolia,2024-01-05,Standard,760.58
399,Travis Copeland,lweaver@example.com,Argentina,2021-07-09,Standard,305.41
400,David Robinson,nsmith@example.org,Sri Lanka,2022-05-13,Standard,2703.8
401,Mitchell Sellers,brian29@example.net,United States Virgin Islands,2021-02-09,Standard,2304.92
402,Brian Fox,susan56@example.net,Bolivia,2023-08-28,Basic,699.59
403,Frank Daugherty,fconner@example.net,Ghana,2021-11-08,Basic,345.48
404,Wayne Steele,jeffrey92@example.com,Gambia,2023-12-17,Premium,2220.23
405,Elizabeth Thompson,rushstacy@example.com,Thailand,2022-06-25,Basic,747.27
406,Traci Johnson DDS,daniellegarcia@example.com,Cambodia,2021-11-13,Basic,759.27
407,Blake Reed,gary15@example.com,Algeria,2024-11-17,Standard,692.85
408,David Jones,kristin00@example.com,Kazakhstan,2023-11-03,Basic,155.56
409,Tracy Wilkerson,wmacias@example.net,Honduras,2020-12-04,Premium,2557.78
410,John Shields,franciscojones@example.org,French Polynesia,2024-05-26,Basic,467.31
411,Dean Garcia,george62@example.net,Belarus,2020-03-24,Standard,975.83
412,Stephanie Davis,bbush@example.net,Chad,2021-11-22,Standard,2064.41
413,Jessica Brown,jamie36@example.net,Micronesia,2022-05-14,Premium,11775.69
414,Monica Baker,kenneth10@example.com,Montserrat,2024-10-19,Basic,388.93
415,Katherine Brown,pattersonkelly@example.net,Niue,2023-07-01,Premium,13661.13
416,Christina Johnson,daniellerowland@example.com,Tanzania,2022-03-16,Standard,1776.51
417,Richard Ruiz,christopher86@example.org,Heard Island and McDonald Islands,2024-12-07,Premium,10401.12
418,Jaclyn Griffin,scott43@example.com,Mongolia,2022-06-26,Basic,189.72
419,Paul Contreras,barnettlindsey@example.com,Saudi Arabia,2023-08-24,Premium,-373.97
420,Kristen Randall,rsheppard@example.com,Montserrat,2020-04-26,Basic,485.81
421,Karen Miller,shawrachel@example.net,Philippines,2023-02-08,Standard,964.34
422,Mrs. Tiffany Cole,teresastokes@example.org,Armenia,2020-10-28,Premium,14854.04
423,William Graham,maryscott@example.net,United States Virgin Islands,2021-03-16,Premium,9723.63
424,Angie Hawkins,melissa87@example.org,Solomon Islands,2023-03-05,Premium,1546.37
425,Laurie Harrington,perryeddie@example.net,Myanmar,2023-05-12,Standard,2689.07
426,Teresa Buckley,floydmikayla@example.com,Turkey,2024-11-05,Basic,438.23
427,James Washington,rjohnson@example.com,Cambodia,2024-07-04,Standard,2124.36
428,Melanie Morales,vpreston@example.net,Dominica,2021-07-19,Basic,666.7
429,John Adams,andrew44@example.com,Tajikistan,2024-05-19,Premium,14667.19
430,Michael Garcia PhD,kevinmanning@example.com,Ethiopia,2023-12-07,Basic,509.48
431,Lisa Davis,alewis@example.net,Libyan Arab Jamahiriya,2020-12-10,Basic,398.34
432,Sharon Nicholson,cameronmckinney@example.com,Burkina Faso,2021-08-09,Basic,653.05
433,Kelly Carroll,jameswhitaker@example.org,Egypt,2021-08-18,Standard,771.08
434,Anthony Ward,joshuacolon@example.net,Indonesia,2021-04-29,Basic,579.87
435,Becky Johnson,tracy72@example.com,Namibia,2021-08-24,Premium,12340.27
436,Hailey Monroe,kaitlyn14@example.org,Hungary,2022-03-22,Standard,516.68
437,Scott Chan,mercedesholland@example.net,Costa Rica,2023-01-18,Premium,4387.45
438,Jason Smith,wellsdavid@example.org,Netherlands Antilles,2021-09-05,Standard,2123.82
439,Courtney Franklin,jennifer46@example.com,Timor-Leste,2020-09-04,Basic,364.8
440,David Owens,asilva@example.net,Panama,2023-10-19,Standard,1486.29
441,Sara Hoffman,kenneth17@example.org,Guadeloupe,2023-01-16,Basic,561.46
442,Margaret Hensley MD,jacob83@example.org,Sri Lanka,2020-08-29,Premium,14888.61
443,Rhonda Powell,erin07@example.com,Eritrea,2021-01-30,Basic,178.49
444,Jennifer Doyle,matthewreeves@example.net,Martinique,2023-11-22,Premium,9535.28
445,Karen Shepard,william28@example.org,French Polynesia,2022-09-05,Standard,187.51
446,Carl Green,staceylam@example.net,Benin,2021-06-22,Basic,143.86
447,Daniel Savage,vfrench@example.com,Eritrea,2023-04-08,Basic,156.75
448,Julie Wilson,delacruzbrandy@example.net,Barbados,2020-07-06,Standard,2407.25
449,Cory Wilson,amoreno@example.org,Trinidad and Tobago,2024-05-24,Premium,11477.08
450,Brenda Gonzalez,dbenitez@example.org,Germany,2021-06-19,Standard,2851.7
451,Catherine Miller,crystal25@example.net,Azerbaijan,2020-12-09,Premium,7538.43
452,Donald Juarez,barbaramoore@example.org,Bulgaria,2022-11-15,Basic,600.1
453,Madeline Powell,creyes@example.net,Cook Islands,2023-01-10,Basic,342.57
454,Tiffany Mcclain,andrewsmith@example.net,Egypt,2020-06-26,Premium,7732.96
455,Shawn Collins,reyesbrianna@example.org,Bahrain,2022-04-18,Premium,12306.16
456,Elizabeth Carter,ryan25@example.com,Guinea-Bissau,2024-02-27,Premium,12799.85
457,Carmen Meadows,osmith@example.net,Bulgaria,2024-10-11,Basic,424.44
458,Alex Wagner,richardsondebra@example.org,Honduras,2023-06-29,Standard,2500.85
459,Dawn Nichols,wheelerbrandon@example.org,Palau,2023-06-20,Basic,384.39
460,Amber Wilson,jjames@example.com,Lebanon,2024-05-14,Standard,2958.42
461,Christine Jennings,turnerdorothy@example.net,Mali,2023-09-02,Standard,1580.36
462,Larry Taylor,huntchristine@example.com,Brazil,2024-05-17,Premium,1504.67
463,Kathleen Lynch,marie35@example.net,Ireland,2023-07-15,Basic,621.12
464,Andrew Crawford,haleycastillo@example.org,Afghanistan,2021-02-14,Standard,422.35
465,Brandon Rodriguez,fhernandez@example.net,Belarus,2022-07-02,Standard,1854.07
466,Ashley Scott,stephenmadden@example.com,Kyrgyz Republic,2022-05-08,Standard,2647.21
467,Robert Sawyer,michael56@example.net,Brazil,2020-07-30,Standard,2316.41
468,Peter Williams,elizabethjackson@example.com,Uganda,2024-03-27,Basic,326.16
469,Marco Johns,watsonmatthew@example.org,Iran,2021-05-27,Premium,10209.91
470,Jesus Houston,pmarsh@example.org,Bouvet Island (Bouvetoya),2020-09-16,Standard,625.74
471,Nicholas Jarvis,dalepruitt@example.com,Spain,2020-01-21,Standard,2943.97
472,Jessica Carr,cheryl27@example.com,Bouvet Island (Bouvetoya),2022-10-22,Standard,1695.9
473,Jessica Brown,alexander89@example.net,Mongolia,2022-12-17,Premium,10324.84
474,Tyler Marks,reynoldsjessica@example.com,Guatemala,2023-03-25,Premium,12540.63
475,Margaret Hernandez,smithsarah@example.net,Thailand,2024-04-23,Standard,1542.78
476,Jon Martin,vflores@example.com,Australia,2022-03-05,Standard,610.32
477,Krista Gray,christianwallace@example.net,Kiribati,2021-09-15,Standard,957.7
478,Jonathan Stewart,bmcgee@example.org,Iraq,2023-01-28,Standard,1572.11
479,Justin Smith,connersylvia@example.net,Gabon,2023-03-12,Standard,150.95
480,Kristina Pena,xclements@example.org,Svalbard & Jan Mayen Islands,2023-11-01,Standard,1735.36
481,Jesse Castro,xmoran@example.net,Korea,2020-01-07,Standard,910.21
482,Peter Walker,michael48@example.net,Holy See (Vatican City State),2020-11-12,Standard,200.67
483,Amber Martin,lydianewton@example.com,Botswana,2024-06-10,Standard,2961.23
484,Craig Martinez,ylewis@example.org,Saint Barthelemy,2020-11-05,Standard,2995.72
485,Peter Williams,bartonshannon@example.net,Namibia,2020-02-05,Premium,9371.92
486,Brandy Porter,tranryan@example.net,Liberia,2023-08-08,Standard,2353.32
487,Priscilla Kent,jessicaanderson@example.com,Palestinian Territory,2020-08-15,Standard,1605.98
488,Sonya Gordon,mbarnes@example.net,Serbia,2024-06-26,Standard,202.32
489,James Cooper,shawn22@example.com,Netherlands,2021-07-21,Standard,2955.35
490,Nicole Evans,jennifer83@example.org,Cote d'Ivoire,2023-07-20,Standard,848.35
491,Donna Reed,tinasantos@example.org,Macao,2022-05-22,Basic,289.02
492,Mallory Page,anna99@example.net,Russian Federation,2022-04-26,Standard,1232.36
493,Paul Skinner,natalie60@example.net,Botswana,2020-02-23,Standard,1197.37
494,Charles Santiago,josephfloyd@example.com,Pitcairn Islands,2023-08-10,Standard,2829.14
495,Ryan Vaughn,james80@example.com,Suriname,2024-08-15,Basic,22.12
496,Luis Lowe,juliahoffman@example.org,Malawi,2023-12-13,Standard,2473.79
497,Rebecca Roberts,housepaul@example.net,Germany,2024-03-23,Standard,1597.83
498,Amy Manning,christinenorman@example.com,Switzerland,2023-11-13,Standard,1540.77
499,Mark Mckinney,kari89@example.org,Singapore,2021-08-05,Standard,1331.88
500,Cheryl Cole,lopezglenn@example.net,British Indian Ocean Territory (Chagos Archipelago),2024-03-06,Standard,562.44
501,Jeffrey Hawkins,eugenesingleton@example.org,Greenland,2020-03-19,Basic,212.16
502,Timothy Williams,candice94@example.com,Somalia,2021-07-25,Basic,544.85
503,Heather Bowers,alicia28@example.org,Solomon Islands,2022-10-04,Basic,515.82
504,Jennifer Herrera,baileynicole@example.net,Greenland,2020-11-22,Standard,1451.3
505,Edward Clements,wbarajas@example.net,Algeria,2022-10-06,Standard,1506.5
506,Gregory Allen,susanfleming@example.com,Hong Kong,2024-03-14,Basic,743.84
507,Theresa Cruz,angel85@example.net,Spain,2021-08-19,Standard,637.33
508,Katelyn Phillips,lukemiller@example.org,Chad,2024-07-03,Basic,548.93
509,Patricia Ferguson,clarkcrystal@example.org,Tonga,2021-12-06,Standard,2487.58
510,,elucas@example.net,Poland,2021-01-27,Premium,9717.99
511,Joe Rivera,jonesgregory@example.com,Moldova,2020-07-28,Premium,4112.29
512,Roberto Bartlett,ohughes@example.com,Jersey,2021-06-21,Basic,343.66
513,James Wilson,maychristine@example.net,Myanmar,2022-11-28,Premium,12044.34
514,Ryan Howard,robertsgina@example.net,Benin,2024-01-02,Standard,196.79
515,Timothy James,wellsamanda@example.org,San Marino,2022-03-26,Standard,1326.27
516,Robert Gardner,kennetheaton@example.net,Oman,2021-07-06,Premium,8990.94
517,Travis Spencer,davidsmith@example.net,India,2023-08-22,Standard,1072.32
518,Theresa Torres,jason82@example.org,Colombia,2020-09-30,Basic,708.48
519,Ruben Lee,emilybradley@example.org,Thailand,2020-07-04,Premium,11290.08
520,Wanda Dunn,robertscarlos@example.org,Congo,2022-05-20,Basic,387.82
521,Katelyn Rivera,emilyyoung@example.com,Niger,2024-04-01,Basic,497.54
522,Corey Tucker,christina49@example.org,Mongolia,2022-04-29,Standard,852.16
523,Rhonda Benjamin,adamsanchez@example.org,Rwanda,2024-12-18,Premium,14845.63
524,Jessica Larsen,erinrivera@example.com,Kyrgyz Republic,2021-04-01,Standard,2620.08
525,Raymond Tucker,thompsoncatherine@example.com,Togo,2023-07-30,Premium,2488.6
526,Stephanie Gonzalez,lunapatricia@example.net,Norfolk Island,2023-09-09,Standard,187.65
527,Kevin Sullivan,rebeccaarnold@example.net,Uganda,2024-03-07,Basic,750.18
528,Mrs. Patricia Diaz MD,dennis88@example.org,Indonesia,2020-11-16,Basic,653.03
529,Adam Allen,katherinetaylor@example.org,Christmas Island,2024-10-20,Basic,775.02
530,Krystal Brennan,jillwebb@example.com,Armenia,2022-08-13,Standard,525.09
531,John Brown,jim38@example.com,Iceland,2021-11-06,Standard,631.34
532,Jesse Williams,dakota84@example.net,Estonia,2022-10-18,Basic,245.14
533,Laura Bennett,pdiaz@example.org,Maldives,2021-05-10,Standard,2618.01
534,William Walker,wgomez@example.com,Somalia,2024-09-13,Standard,395.22
535,Mr. Jonathan Taylor,jerryrobertson@example.com,Croatia,2024-01-08,Premium,9120.36
536,Christopher Guzman,guerrerorobert@example.com,Saint Helena,2021-03-31,Standard,277.92
537,Michael Mendoza,deborahjenkins@example.org,Aruba,2022-01-11,Standard,1795.03
538,Kevin Taylor,macdonalddylan@example.org,Eritrea,2022-10-02,Premium,4719.02
539,Kellie Sullivan,johnsjessica@example.com,Yemen,2021-09-19,Premium,3821.65
540,Jerry Haney,ajackson@example.net,Cambodia,2021-06-19,Basic,748.54
541,Samantha White,gary57@example.net,Nauru,2023-04-22,Basic,468.22
542,James Anderson,harrismichele@example.net,Poland,2021-12-11,Standard,974.57
543,Chase Davis,mvalenzuela@example.org,Turkey,2020-03-11,Basic,81.15
544,Kathy Wilson,mhopkins@example.net,Sweden,2023-07-07,Basic,57.31
545,Todd Gregory,xboyd@example.org,Qatar,2023-03-20,Premium,11036.69
546,Crystal Lang,zbell@example.net,United States of America,2023-09-21,Standard,868.5
547,Melissa Davis,jonathancannon@example.org,Finland,2023-07-11,Standard,2876.06
548,Kimberly Scott,fletcherkristine@example.net,Mali,2021-10-10,Premium,2012.79
549,Adam Pena,robert12@example.com,Pakistan,2020-11-18,Basic,344.03
550,Deborah Herrera,cheryl63@example.com,Micronesia,2020-11-30,Standard,918.09
551,Karen Wood,tking@example.net,Guatemala,2020-12-30,Standard,2102.74
552,Jennifer Taylor,adkinssean@example.net,Zambia,2023-03-31,Premium,8132.63
553,Daniel Morales,lauren90@example.org,Iceland,2024-08-23,Premium,6784.6
554,Abigail Davis,thomasburke@example.org,Bahrain,2023-01-21,Basic,608.31
555,Jacob Lynch,zarias@example.net,Palau,2022-04-21,Premium,5036.92
556,Michelle Harper,daniellegonzales@example.org,Thailand,2020-03-17,Standard,2084.85
557,Regina Mitchell,bowerswilliam@example.net,Djibouti,2023-01-21,Standard,327.75
558,Megan Ward,cantrellchristopher@example.com,Slovakia (Slovak Republic),2021-08-25,Standard,1100.54
559,Michael Sullivan,aprilmclaughlin@example.org,Uruguay,2020-07-15,Standard,453.76
560,Duane Gallegos,michael43@example.net,Congo,2023-07-23,Standard,2201.43
561,Jared Smith,richardrodriguez@example.org,Macao,2021-04-05,Premium,9711.86
562,Travis Pratt,nancy94@example.net,Kenya,2023-11-17,Standard,808.28
563,Kristine Carrillo,susan77@example.net,Tokelau,2023-11-14,Basic,171.55
564,Brian Jones,ericahall@example.com,Isle of Man,2024-01-11,Standard,2726.88
565,Kelli Smith,john16@example.net,San Marino,2023-05-16,Standard,258.69
566,Angela Velazquez,nedwards@example.net,Ethiopia,2023-07-15,Standard,2417.93
567,Paul Conrad,victorgonzalez@example.net,Dominican Republic,2022-03-20,Basic,362.12
568,Christine Harris,marykelly@example.org,British Indian Ocean Territory (Chagos Archipelago),2022-07-14,Premium,6597.41
569,Megan Alvarado,duranamber@example.org,Thailand,2020-09-01,Standard,2201.28
570,Mr. Johnathan Galloway,travis84@example.com,Cyprus,2023-01-13,Standard,2698.33
571,Bethany Fox,imendoza@example.org,Macao,2021-02-08,Standard,1929.25
572,Scott Parsons,sbray@example.net,Kuwait,2021-05-13,Basic,549.07
573,Adam Craig,ucarpenter@example.com,New Zealand,2024-02-05,Standard,1529.7
574,Chelsea Baker,thomas95@example.com,Colombia,2023-05-17,Basic,312.82
575,Mr. Michael Watson PhD,shannon92@example.net,Poland,2022-05-01,Basic,-183.18
